Name,Email,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Accepts Marketing,Currency,Subtotal,Shipping,Taxes,Total,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing Name,Billing Street,Billing Address1,Billing Address2,Billing Company,Billing City,Billing Zip,Billing Province,Billing Country,Billing Phone,Shipping Name,Shipping Street,Shipping Address1,Shipping Address2,Shipping Company,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Shipping Phone,Notes,Note Attributes,Cancelled at,Payment Method,Payment Reference,Refunded Amount,Vendor,Outstanding Balance,Employee,Location,Device ID,Id,Tags,Risk Level,Source,Lineitem discount,Tax 1 Name,Tax 1 Value,Tax 2 Name,Tax 2 Value,Tax 3 Name,Tax 3 Value,Tax 4 Name,Tax 4 Value,Tax 5 Name,Tax 5 Value,Phone,Receipt Number,Duties,Billing Province Name,Shipping Province Name,Payment ID,Payment Terms Name,Next Payment Due At,Payment References
AI-2050,alejandro.nkosi50@example-mail.com,refunded,2026-06-07 15:21:00 +0200,fulfilled,2026-06-07 15:21:00 +0200,no,EUR,10.99,0.00,0.00,10.99,,0.00,,2026-06-07 15:21:00 +0200,1,El manual del emprendedor digital,10.99,,,false,true,fulfilled,Alejandro Nkosi,Strasse Beispiel 125,Strasse Beispiel 125,,,Pretoria,29760,,ZA,,,,,,,,,,,,,,,Shopify Payments,seedRef0050AncloraDemo,10.99,Anclora Insights,0.00,,,,13400000000050,,Low,web,0.00,,,,,,,,,,,,,,Gauteng,,seedRef0050AncloraDemo,,,seedRef0050AncloraDemo
AI-2051,jessica.silva51@example-mail.com,refunded,2026-06-07 18:27:00 +0200,fulfilled,2026-06-07 18:27:00 +0200,yes,EUR,6.99,0.00,0.00,6.99,,0.00,,2026-06-07 18:27:00 +0200,1,Éxito sin compañía,6.99,,,false,true,fulfilled,Jessica Silva,Calle Ejemplo 101,Calle Ejemplo 101,,,Buenos Aires,78580,,AR,,,,,,,,,,,,,,,Shopify Payments,seedRef0051AncloraDemo,6.99,Anclora Insights,0.00,,,,13400000000051,,Low,web,0.00,,,,,,,,,,,,,,Buenos Aires,,seedRef0051AncloraDemo,,,seedRef0051AncloraDemo
AI-2052,ana.bernard52@example-mail.com,paid,,fulfilled,2026-06-07 21:56:00 +0200,no,EUR,4.99,0.00,0.00,4.99,,0.00,,2026-06-07 21:56:00 +0200,1,Guía práctica del ebook,4.99,,,false,true,fulfilled,Ana Bernard,Via Esempio 98,Via Esempio 98,,,Pretoria,43906,,ZA,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000052,,Low,web,0.00,,,,,,,,,,,,,,Gauteng,,,,,
AI-2053,lukas.schmidt53@example-mail.com,paid,,fulfilled,2026-06-08 00:04:00 +0200,yes,EUR,4.99,0.00,0.20,5.19,,0.00,,2026-06-08 00:04:00 +0200,1,Guía práctica del ebook,4.99,,,false,true,fulfilled,Lukas Schmidt,Fictional Ave 5,Fictional Ave 5,,,Antwerpen,99176,,BE,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000053,,Low,web,0.00,ES IVA 4 %,0.20,,,,,,,,,,,,Bruxelles,,,,,
AI-2054,louise.andersson54@example-mail.com,paid,,fulfilled,2026-06-08 03:36:00 +0200,yes,EUR,10.99,0.00,0.00,10.99,,0.00,,2026-06-08 03:36:00 +0200,1,El manual del emprendedor digital,10.99,,,false,true,fulfilled,Louise Andersson,Calle Ejemplo 160,Calle Ejemplo 160,,,Sydney,20973,NSW,AU,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000054,,Low,web,0.00,,,,,,,,,,,,,,New South Wales,,,,,
AI-2055,ahmed.brown55@example-mail.com,paid,,fulfilled,2026-06-08 06:10:00 +0200,no,EUR,9.99,0.00,0.40,10.39,,0.00,,2026-06-08 06:10:00 +0200,1,El arte de vender online,9.99,,,false,true,fulfilled,Ahmed Brown,Rue Fictive 156,Rue Fictive 156,,,Espoo,80593,,FI,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000055,,Low,web,0.00,ES IVA 4 %,0.40,,,,,,,,,,,,Uusimaa,,,,,
AI-2056,erik.meier56@example-mail.com,paid,,fulfilled,2026-06-08 09:49:00 +0200,no,EUR,8.49,0.00,0.34,8.83,,0.00,,2026-06-08 09:49:00 +0200,1,Marca personal en 30 días,8.49,,,false,true,fulfilled,Erik Meier,Demo Lane 102,Demo Lane 102,,,Paris,94718,,FR,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000056,,Low,web,0.00,ES IVA 4 %,0.34,,,,,,,,,,,,Île-de-France,,,,,
AI-2057,camila.dupont57@example-mail.com,paid,,fulfilled,2026-06-08 12:21:00 +0200,yes,EUR,9.99,0.00,0.00,9.99,,0.00,,2026-06-08 12:21:00 +0200,1,El arte de vender online,9.99,,,false,true,fulfilled,Camila Dupont,Example Street 137,Example Street 137,,,Johannesburg,57148,,ZA,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000057,,Low,web,0.00,,,,,,,,,,,,,,Gauteng,,,,,
AI-2058,linda.rossi58@example-mail.com,paid,,fulfilled,2026-06-08 15:27:00 +0200,yes,EUR,10.99,0.00,0.00,10.99,,0.00,,2026-06-08 15:27:00 +0200,1,El manual del emprendedor digital,10.99,,,false,true,fulfilled,Linda Rossi,Demo Lane 93,Demo Lane 93,,,Pretoria,84307,,ZA,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000058,,Low,web,0.00,,,,,,,,,,,,,,Gauteng,,,,,
AI-2059,sofia.nkosi59@example-mail.com,paid,,fulfilled,2026-06-08 18:15:00 +0200,yes,EUR,14.99,0.00,0.00,14.99,,0.00,,2026-06-08 18:15:00 +0200,1,Ecommerce sin fronteras,14.99,,,false,true,fulfilled,Sofia Nkosi,Fictional Ave 120,Fictional Ave 120,,,Rosario,58091,,AR,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000059,,Low,web,0.00,,,,,,,,,,,,,,Buenos Aires,,,,,
AI-2060,louise.oliveira60@example-mail.com,paid,,fulfilled,2026-06-08 21:13:00 +0200,no,EUR,4.99,0.00,0.20,5.19,,0.00,,2026-06-08 21:13:00 +0200,1,Guía práctica del ebook,4.99,,,false,true,fulfilled,Louise Oliveira,Demo Lane 87,Demo Lane 87,,,Antwerpen,4761,,BE,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000060,,Low,web,0.00,ES IVA 4 %,0.20,,,,,,,,,,,,Bruxelles,,,,,
AI-2061,niamh.kelly61@example-mail.com,refunded,2026-06-09 00:46:00 +0200,fulfilled,2026-06-09 00:46:00 +0200,no,EUR,8.49,0.00,0.00,8.49,,0.00,,2026-06-09 00:46:00 +0200,1,Marca personal en 30 días,8.49,,,false,true,fulfilled,Niamh Kelly,Via Esempio 143,Via Esempio 143,,,Yokohama,2330,,JP,,,,,,,,,,,,,,,Shopify Payments,seedRef0061AncloraDemo,8.49,Anclora Insights,0.00,,,,13400000000061,,Low,web,0.00,,,,,,,,,,,,,,Tokyo,,seedRef0061AncloraDemo,,,seedRef0061AncloraDemo
AI-2062,thandiwe.suzuki62@example-mail.com,paid,,fulfilled,2026-06-09 03:19:00 +0200,no,EUR,22.98,0.00,0.92,23.90,,0.00,,2026-06-09 03:19:00 +0200,2,Automatiza tu negocio,11.49,,,false,true,fulfilled,Thandiwe Suzuki,Fictional Ave 115,Fictional Ave 115,,,København,3260,,DK,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000062,,Low,web,0.00,ES IVA 4 %,0.92,,,,,,,,,,,,Hovedstaden,,,,,
AI-2063,emily.dlamini63@example-mail.com,paid,,fulfilled,2026-06-09 06:07:00 +0200,yes,EUR,14.99,0.00,0.60,15.59,,0.00,,2026-06-09 06:07:00 +0200,1,Ecommerce sin fronteras,14.99,,,false,true,fulfilled,Emily Dlamini,Example Street 91,Example Street 91,,,Aarhus,93124,,DK,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000063,,Low,web,0.00,ES IVA 4 %,0.60,,,,,,,,,,,,Hovedstaden,,,,,
AI-2064,noah.nkosi64@example-mail.com,paid,,fulfilled,2026-06-09 09:48:00 +0200,no,EUR,14.99,0.00,0.60,15.59,,0.00,,2026-06-09 09:48:00 +0200,1,Ecommerce sin fronteras,14.99,,,false,true,fulfilled,Noah Nkosi,Rue Fictive 50,Rue Fictive 50,,,Warszawa,29361,,PL,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000064,,Low,web,0.00,ES IVA 4 %,0.60,,,,,,,,,,,,Mazowieckie,,,,,
AI-2065,kasia.kowalski65@example-mail.com,refunded,2026-06-09 12:03:00 +0200,fulfilled,2026-06-09 12:03:00 +0200,no,EUR,29.98,0.00,1.20,31.18,,0.00,,2026-06-09 12:03:00 +0200,2,Ecommerce sin fronteras,14.99,,,false,true,fulfilled,Kasia Kowalski,Example Street 46,Example Street 46,,,Paris,40618,,FR,,,,,,,,,,,,,,,Shopify Payments,seedRef0065AncloraDemo,31.18,Anclora Insights,0.00,,,,13400000000065,,Low,web,0.00,ES IVA 4 %,1.20,,,,,,,,,,,,Île-de-France,,seedRef0065AncloraDemo,,,seedRef0065AncloraDemo
AI-2066,hiroshi.tanaka66@example-mail.com,paid,,fulfilled,2026-06-09 15:11:00 +0200,yes,EUR,10.99,0.00,0.00,10.99,,0.00,,2026-06-09 15:11:00 +0200,1,El manual del emprendedor digital,10.99,,,false,true,fulfilled,Hiroshi Tanaka,Avenida Demo 4,Avenida Demo 4,,,São Paulo,76243,SP,BR,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000066,,Low,web,0.00,,,,,,,,,,,,,,São Paulo,,,,,
AI-2067,hans.müller67@example-mail.com,paid,,fulfilled,2026-06-09 18:51:00 +0200,no,EUR,6.99,0.00,0.28,7.27,,0.00,,2026-06-09 18:51:00 +0200,1,Éxito sin compañía,6.99,,,false,true,fulfilled,Hans Müller,Demo Lane 126,Demo Lane 126,,,Antwerpen,10710,,BE,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000067,,Low,web,0.00,ES IVA 4 %,0.28,,,,,,,,,,,,Bruxelles,,,,,
AI-2068,hans.dlamini68@example-mail.com,paid,,fulfilled,2026-06-09 21:24:00 +0200,no,EUR,8.49,0.00,0.34,8.83,,0.00,,2026-06-09 21:24:00 +0200,1,Marca personal en 30 días,8.49,,,false,true,fulfilled,Hans Dlamini,Demo Lane 156,Demo Lane 156,,,Madrid,79135,M,ES,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000068,,Low,web,0.00,ES IVA 4 %,0.34,,,,,,,,,,,,Madrid,,,,,
AI-2069,erik.haugen69@example-mail.com,paid,,fulfilled,2026-06-10 00:13:00 +0200,yes,EUR,9.99,0.00,0.00,9.99,,0.00,,2026-06-10 00:13:00 +0200,1,El arte de vender online,9.99,,,false,true,fulfilled,Erik Haugen,Demo Lane 79,Demo Lane 79,,,Bergen,75531,,NO,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000069,,Low,web,0.00,,,,,,,,,,,,,,Oslo,,,,,
AI-2070,marco.nowak70@example-mail.com,paid,,fulfilled,2026-06-10 03:30:00 +0200,no,EUR,32.97,0.00,1.32,34.29,,0.00,,2026-06-10 03:30:00 +0200,3,El manual del emprendedor digital,10.99,,,false,true,fulfilled,Marco Nowak,Rue Fictive 142,Rue Fictive 142,,,Bruxelles,10838,,BE,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000070,,Low,web,0.00,ES IVA 4 %,1.32,,,,,,,,,,,,Bruxelles,,,,,
AI-2071,kasia.papadopoulos71@example-mail.com,paid,,fulfilled,2026-06-10 06:40:00 +0200,yes,EUR,14.99,0.00,0.60,15.59,,0.00,,2026-06-10 06:40:00 +0200,1,Ecommerce sin fronteras,14.99,,,false,true,fulfilled,Kasia Papadopoulos,Fictional Ave 19,Fictional Ave 19,,,Barcelona,91096,B,ES,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000071,,Low,web,0.00,ES IVA 4 %,0.60,,,,,,,,,,,,Barcelona,,,,,
AI-2072,alejandro.kowalski72@example-mail.com,paid,,fulfilled,2026-06-10 09:52:00 +0200,no,EUR,29.98,0.00,1.20,31.18,,0.00,,2026-06-10 09:52:00 +0200,2,Ecommerce sin fronteras,14.99,,,false,true,fulfilled,Alejandro Kowalski,Rue Fictive 69,Rue Fictive 69,,,Athina,19643,,GR,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000072,,Low,web,0.00,ES IVA 4 %,1.20,,,,,,,,,,,,Attiki,,,,,
AI-2073,jessica.nielsen73@example-mail.com,refunded,2026-06-10 12:02:00 +0200,fulfilled,2026-06-10 12:02:00 +0200,no,EUR,10.99,0.00,0.44,11.43,,0.00,,2026-06-10 12:02:00 +0200,1,El manual del emprendedor digital,10.99,,,false,true,fulfilled,Jessica Nielsen,Demo Lane 70,Demo Lane 70,,,Helsinki,66597,,FI,,,,,,,,,,,,,,,Shopify Payments,seedRef0073AncloraDemo,11.43,Anclora Insights,0.00,,,,13400000000073,,Low,web,0.00,ES IVA 4 %,0.44,,,,,,,,,,,,Uusimaa,,seedRef0073AncloraDemo,,,seedRef0073AncloraDemo
AI-2074,julia.murphy74@example-mail.com,paid,,fulfilled,2026-06-10 15:43:00 +0200,no,EUR,6.99,0.00,0.00,6.99,,0.00,,2026-06-10 15:43:00 +0200,1,Éxito sin compañía,6.99,,,false,true,fulfilled,Julia Murphy,Calle Ejemplo 24,Calle Ejemplo 24,,,Rosario,31005,,AR,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000074,,Low,web,0.00,,,,,,,,,,,,,,Buenos Aires,,,,,
AI-2075,ingrid.jansen75@example-mail.com,paid,,fulfilled,2026-06-10 18:37:00 +0200,no,EUR,14.99,0.00,0.00,14.99,,0.00,,2026-06-10 18:37:00 +0200,1,Ecommerce sin fronteras,14.99,,,false,true,fulfilled,Ingrid Jansen,Fictional Ave 133,Fictional Ave 133,,,New York,86394,NY,US,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000075,,Low,web,0.00,,,,,,,,,,,,,,New York,,,,,
AI-2076,pierre.suzuki76@example-mail.com,paid,,fulfilled,2026-06-10 21:21:00 +0200,no,EUR,9.99,0.00,0.00,9.99,,0.00,,2026-06-10 21:21:00 +0200,1,El arte de vender online,9.99,,,false,true,fulfilled,Pierre Suzuki,Example Street 105,Example Street 105,,,Ottawa,44687,ON,CA,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000076,,Low,web,0.00,,,,,,,,,,,,,,Ontario,,,,,
AI-2077,kasia.wilson77@example-mail.com,paid,,fulfilled,2026-06-11 00:49:00 +0200,no,EUR,4.99,0.00,0.00,4.99,,0.00,,2026-06-11 00:49:00 +0200,1,Guía práctica del ebook,4.99,,,false,true,fulfilled,Kasia Wilson,Calle Ejemplo 117,Calle Ejemplo 117,,,Campinas,12542,SP,BR,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000077,,Low,web,0.00,,,,,,,,,,,,,,São Paulo,,,,,
AI-2078,priya.nkosi78@example-mail.com,paid,,fulfilled,2026-06-11 03:31:00 +0200,no,EUR,4.99,0.00,0.00,4.99,,0.00,,2026-06-11 03:31:00 +0200,1,Guía práctica del ebook,4.99,,,false,true,fulfilled,Priya Nkosi,Fictional Ave 106,Fictional Ave 106,,,Johannesburg,8104,,ZA,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000078,,Low,web,0.00,,,,,,,,,,,,,,Gauteng,,,,,
AI-2079,femke.kelly79@example-mail.com,paid,,fulfilled,2026-06-11 06:40:00 +0200,yes,EUR,10.99,0.00,0.00,10.99,,0.00,,2026-06-11 06:40:00 +0200,1,El manual del emprendedor digital,10.99,,,false,true,fulfilled,Femke Kelly,Rue Fictive 74,Rue Fictive 74,,,Sydney,58424,NSW,AU,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000079,,Low,web,0.00,,,,,,,,,,,,,,New South Wales,,,,,
AI-2080,erik.dlamini80@example-mail.com,paid,,fulfilled,2026-06-11 09:41:00 +0200,yes,EUR,21.98,0.00,0.00,21.98,,0.00,,2026-06-11 09:41:00 +0200,2,El manual del emprendedor digital,10.99,,,false,true,fulfilled,Erik Dlamini,Calle Ejemplo 142,Calle Ejemplo 142,,,São Paulo,54476,SP,BR,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000080,,Low,web,0.00,,,,,,,,,,,,,,São Paulo,,,,,
AI-2081,liam.kelly81@example-mail.com,paid,,fulfilled,2026-06-11 12:58:00 +0200,yes,EUR,12.99,0.00,0.52,13.51,,0.00,,2026-06-11 12:58:00 +0200,1,Fiscalidad para creadores digitales,12.99,,,false,true,fulfilled,Liam Kelly,Demo Lane 124,Demo Lane 124,,,Aarhus,62894,,DK,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000081,,Low,web,0.00,ES IVA 4 %,0.52,,,,,,,,,,,,Hovedstaden,,,,,
AI-2082,wojciech.fernández82@example-mail.com,paid,,fulfilled,2026-06-11 15:53:00 +0200,no,EUR,14.99,0.00,0.00,14.99,,0.00,,2026-06-11 15:53:00 +0200,1,Ecommerce sin fronteras,14.99,,,false,true,fulfilled,Wojciech Fernández,Example Street 130,Example Street 130,,,Johannesburg,36018,,ZA,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000082,,Low,web,0.00,,,,,,,,,,,,,,Gauteng,,,,,
AI-2083,michael.nkosi83@example-mail.com,paid,,fulfilled,2026-06-11 18:20:00 +0200,yes,EUR,11.49,0.00,0.00,11.49,,0.00,,2026-06-11 18:20:00 +0200,1,Automatiza tu negocio,11.49,,,false,true,fulfilled,Michael Nkosi,Fictional Ave 89,Fictional Ave 89,,,Johannesburg,44573,,ZA,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000083,,Low,web,0.00,,,,,,,,,,,,,,Gauteng,,,,,
AI-2084,camila.taylor84@example-mail.com,paid,,fulfilled,2026-06-11 21:42:00 +0200,yes,EUR,34.47,0.00,0.00,34.47,,0.00,,2026-06-11 21:42:00 +0200,3,Automatiza tu negocio,11.49,,,false,true,fulfilled,Camila Taylor,Strasse Beispiel 199,Strasse Beispiel 199,,,São Paulo,54841,SP,BR,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000084,,Low,web,0.00,,,,,,,,,,,,,,São Paulo,,,,,
AI-2085,greta.sharma85@example-mail.com,paid,,fulfilled,2026-06-12 00:26:00 +0200,yes,EUR,20.97,0.00,0.84,21.81,,0.00,,2026-06-12 00:26:00 +0200,3,Éxito sin compañía,6.99,,,false,true,fulfilled,Greta Sharma,Example Street 26,Example Street 26,,,København,58711,,DK,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000085,,Low,web,0.00,ES IVA 4 %,0.84,,,,,,,,,,,,Hovedstaden,,,,,
AI-2086,lukas.smith86@example-mail.com,paid,,fulfilled,2026-06-12 03:40:00 +0200,no,EUR,11.49,0.00,0.46,11.95,,0.00,,2026-06-12 03:40:00 +0200,1,Automatiza tu negocio,11.49,,,false,true,fulfilled,Lukas Smith,Demo Lane 167,Demo Lane 167,,,Alcalá de Henares,11527,M,ES,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000086,,Low,web,0.00,ES IVA 4 %,0.46,,,,,,,,,,,,Madrid,,,,,
AI-2087,sofia.müller87@example-mail.com,paid,,fulfilled,2026-06-12 06:27:00 +0200,yes,EUR,8.49,0.00,0.00,8.49,,0.00,,2026-06-12 06:27:00 +0200,1,Marca personal en 30 días,8.49,,,false,true,fulfilled,Sofia Müller,Strasse Beispiel 162,Strasse Beispiel 162,,,Johannesburg,90705,,ZA,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000087,,Low,web,0.00,,,,,,,,,,,,,,Gauteng,,,,,
AI-2088,michael.de-jong88@example-mail.com,paid,,fulfilled,2026-06-12 09:23:00 +0200,no,EUR,6.99,0.00,0.00,6.99,,0.00,,2026-06-12 09:23:00 +0200,1,Éxito sin compañía,6.99,,,false,true,fulfilled,Michael de Jong,Via Esempio 8,Via Esempio 8,,,Sydney,7028,NSW,AU,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000088,,Low,web,0.00,,,,,,,,,,,,,,New South Wales,,,,,
AI-2089,chloe.fernández89@example-mail.com,paid,,fulfilled,2026-06-12 12:37:00 +0200,yes,EUR,25.47,0.00,1.02,26.49,,0.00,,2026-06-12 12:37:00 +0200,3,Marca personal en 30 días,8.49,,,false,true,fulfilled,Chloe Fernández,Rue Fictive 44,Rue Fictive 44,,,München,23946,,DE,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000089,,Low,web,0.00,ES IVA 4 %,1.02,,,,,,,,,,,,Bayern,,,,,
AI-2090,hiroshi.murphy90@example-mail.com,paid,,fulfilled,2026-06-12 15:10:00 +0200,yes,EUR,44.97,0.00,1.80,46.77,,0.00,,2026-06-12 15:10:00 +0200,3,Ecommerce sin fronteras,14.99,,,false,true,fulfilled,Hiroshi Murphy,Fictional Ave 66,Fictional Ave 66,,,Haarlem,88404,,NL,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000090,,Low,web,0.00,ES IVA 4 %,1.80,,,,,,,,,,,,Noord-Holland,,,,,
AI-2091,mateus.nielsen91@example-mail.com,paid,,fulfilled,2026-06-12 18:24:00 +0200,no,EUR,14.99,0.00,0.60,15.59,,0.00,,2026-06-12 18:24:00 +0200,1,Ecommerce sin fronteras,14.99,,,false,true,fulfilled,Mateus Nielsen,Demo Lane 177,Demo Lane 177,,,Espoo,33780,,FI,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000091,,Low,web,0.00,ES IVA 4 %,0.60,,,,,,,,,,,,Uusimaa,,,,,
AI-2092,freja.meier92@example-mail.com,refunded,2026-06-12 21:53:00 +0200,fulfilled,2026-06-12 21:53:00 +0200,no,EUR,14.99,0.00,0.60,15.59,,0.00,,2026-06-12 21:53:00 +0200,1,Ecommerce sin fronteras,14.99,,,false,true,fulfilled,Freja Meier,Example Street 148,Example Street 148,,,Paris,39780,,FR,,,,,,,,,,,,,,,Shopify Payments,seedRef0092AncloraDemo,15.59,Anclora Insights,0.00,,,,13400000000092,,Low,web,0.00,ES IVA 4 %,0.60,,,,,,,,,,,,Île-de-France,,seedRef0092AncloraDemo,,,seedRef0092AncloraDemo
AI-2093,camila.bernard93@example-mail.com,paid,,fulfilled,2026-06-13 00:12:00 +0200,no,EUR,4.99,0.00,0.20,5.19,,0.00,,2026-06-13 00:12:00 +0200,1,Guía práctica del ebook,4.99,,,false,true,fulfilled,Camila Bernard,Fictional Ave 74,Fictional Ave 74,,,Bruxelles,31162,,BE,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000093,,Low,web,0.00,ES IVA 4 %,0.20,,,,,,,,,,,,Bruxelles,,,,,
AI-2094,hiroshi.rossi94@example-mail.com,refunded,2026-06-13 03:18:00 +0200,fulfilled,2026-06-13 03:18:00 +0200,no,EUR,38.97,0.00,0.00,38.97,,0.00,,2026-06-13 03:18:00 +0200,3,Fiscalidad para creadores digitales,12.99,,,false,true,fulfilled,Hiroshi Rossi,Calle Ejemplo 80,Calle Ejemplo 80,,,Ciudad de México,58779,,MX,,,,,,,,,,,,,,,Shopify Payments,seedRef0094AncloraDemo,38.97,Anclora Insights,0.00,,,,13400000000094,,Low,web,0.00,,,,,,,,,,,,,,Ciudad de México,,seedRef0094AncloraDemo,,,seedRef0094AncloraDemo
AI-2095,ana.andersson95@example-mail.com,paid,,fulfilled,2026-06-13 06:16:00 +0200,no,EUR,14.99,0.00,0.00,14.99,,0.00,,2026-06-13 06:16:00 +0200,1,Ecommerce sin fronteras,14.99,,,false,true,fulfilled,Ana Andersson,Rue Fictive 139,Rue Fictive 139,,,Rosario,48953,,AR,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000095,,Low,web,0.00,,,,,,,,,,,,,,Buenos Aires,,,,,
AI-2096,noah.smith96@example-mail.com,paid,,fulfilled,2026-06-13 09:51:00 +0200,no,EUR,22.98,0.00,0.00,22.98,,0.00,,2026-06-13 09:51:00 +0200,2,Automatiza tu negocio,11.49,,,false,true,fulfilled,Noah Smith,Avenida Demo 120,Avenida Demo 120,,,Abu Dhabi,10869,,AE,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000096,,Low,web,0.00,,,,,,,,,,,,,,Dubai,,,,,
AI-2097,laura.murphy97@example-mail.com,paid,,fulfilled,2026-06-13 12:52:00 +0200,no,EUR,14.99,0.00,0.60,15.59,,0.00,,2026-06-13 12:52:00 +0200,1,Ecommerce sin fronteras,14.99,,,false,true,fulfilled,Laura Murphy,Avenida Demo 117,Avenida Demo 117,,,Alcalá de Henares,49311,M,ES,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000097,,Low,web,0.00,ES IVA 4 %,0.60,,,,,,,,,,,,Madrid,,,,,
AI-2098,robert.martínez98@example-mail.com,paid,,fulfilled,2026-06-13 15:19:00 +0200,no,EUR,10.99,0.00,0.44,11.43,,0.00,,2026-06-13 15:19:00 +0200,1,El manual del emprendedor digital,10.99,,,false,true,fulfilled,Robert Martínez,Example Street 157,Example Street 157,,,Paris,30015,,FR,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000098,,Low,web,0.00,ES IVA 4 %,0.44,,,,,,,,,,,,Île-de-France,,,,,
AI-2099,sofía.dupont99@example-mail.com,paid,,fulfilled,2026-06-13 18:42:00 +0200,no,EUR,22.98,0.00,0.92,23.90,,0.00,,2026-06-13 18:42:00 +0200,2,Automatiza tu negocio,11.49,,,false,true,fulfilled,Sofía Dupont,Via Esempio 127,Via Esempio 127,,,Paris,16220,,FR,,,,,,,,,,,,,,,,,0.00,Anclora Insights,0.00,,,,13400000000099,,Low,web,0.00,ES IVA 4 %,0.92,,,,,,,,,,,,Île-de-France,,,,,
AI-2100,james.rossi100@example-mail.com,refunded,2026-06-13 21:23:00 +0200,fulfilled,2026-06-13 21:23:00 +0200,yes,EUR,14.99,0.00,0.00,14.99,,0.00,,2026-06-13 21:23:00 +0200,1,Ecommerce sin fronteras,14.99,,,false,true,fulfilled,James Rossi,Fictional Ave 158,Fictional Ave 158,,,New York,54492,NY,US,,,,,,,,,,,,,,,Shopify Payments,seedRef0100AncloraDemo,14.99,Anclora Insights,0.00,,,,13400000000100,,Low,web,0.00,,,,,,,,,,,,,,New York,,seedRef0100AncloraDemo,,,seedRef0100AncloraDemo
