Name,Email,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Accepts Marketing,Currency,Subtotal,Shipping,Taxes,Total,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing Name,Billing Street,Billing Address1,Billing Address2,Billing Company,Billing City,Billing Zip,Billing Province,Billing Country,Billing Phone,Shipping Name,Shipping Street,Shipping Address1,Shipping Address2,Shipping Company,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Shipping Phone,Notes,Note Attributes,Cancelled at,Payment Method,Payment Reference,Refunded Amount,Vendor,Outstanding Balance,Employee,Location,Device ID,Id,Tags,Risk Level,Source,Lineitem discount,Tax 1 Name,Tax 1 Value,Tax 2 Name,Tax 2 Value,Tax 3 Name,Tax 3 Value,Tax 4 Name,Tax 4 Value,Tax 5 Name,Tax 5 Value,Phone,Receipt Number,Duties,Billing Province Name,Shipping Province Name,Payment ID,Payment Terms Name,Next Payment Due At,Payment References
AI-1039,cliente.prueba.1039@example.test,refunded,2026-07-13 15:14:00 +0200,fulfilled,2026-07-13 15:14:00 +0200,no,EUR,6.99,0.00,0.40,6.99,,0.00,Entrega digital,2026-07-13 15:14:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Oliver Smith,Rue du Midi 70,Rue du Midi 70,,,Bruxelles,1000,Bruxelles,BE,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1039_0035,6.99,Anclora Insights,0.00,,,,13370000000035,prueba,Low,web,0.00,BE IVA ebook 6 %,0.40,,,,,,,,,,,,Bruxelles,,pay_AI_1039_0035,,,pay_AI_1039_0035
AI-1040,cliente.prueba.1040@example.test,paid,2026-07-13 16:21:00 +0200,fulfilled,2026-07-13 16:21:00 +0200,no,EUR,5.59,0.00,0.51,5.59,LECTURA20,1.40,Entrega digital,2026-07-13 16:21:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Mia Johnson,Kärntner Straße 77,Kärntner Straße 77,,,Wien,1010,Wien,AT,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1040_0036,0.00,Anclora Insights,0.00,,,,13370000000036,"prueba, descuento-parcial",Low,web,1.40,AT IVA ebook 10 %,0.51,,,,,,,,,,,,Wien,,pay_AI_1040_0036,,,pay_AI_1040_0036
AI-1041,cliente.prueba.1041@example.test,paid,2026-07-14 08:28:00 +0200,fulfilled,2026-07-14 08:28:00 +0200,yes,EUR,6.99,0.00,0.58,6.99,,0.00,Entrega digital,2026-07-14 08:28:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Camille Bernard,Dame Street 84,Dame Street 84,,,Dublin,D02,Dublin,IE,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1041_0037,0.00,Anclora Insights,0.00,,,,13370000000037,prueba,Low,web,0.00,IE IVA ebook 9 %,0.58,,,,,,,,,,,,Dublin,,pay_AI_1041_0037,,,pay_AI_1041_0037
AI-1042,cliente.prueba.1042@example.test,paid,2026-07-14 09:35:00 +0200,fulfilled,2026-07-14 09:35:00 +0200,no,EUR,6.99,0.00,0.33,6.99,,0.00,Entrega digital,2026-07-14 09:35:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Noah Williams,Nowy Świat 91,Nowy Świat 91,,,Warszawa,00-001,Mazowieckie,PL,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1042_0038,0.00,Anclora Insights,0.00,,,,13370000000038,prueba,Low,web,0.00,PL IVA ebook 5 %,0.33,,,,,,,,,,,,Mazowieckie,,pay_AI_1042_0038,,,pay_AI_1042_0038
AI-1043,cliente.prueba.1043@example.test,paid,2026-07-14 10:42:00 +0200,fulfilled,2026-07-14 10:42:00 +0200,no,EUR,20.97,0.00,1.19,20.97,,0.00,Entrega digital,2026-07-14 10:42:00 +0200,3,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Laura Rossi,Drottninggatan 98,Drottninggatan 98,,,Stockholm,111 29,Stockholm,SE,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1043_0039,0.00,Anclora Insights,0.00,,,,13370000000039,prueba,Low,web,0.00,SE IVA ebook 6 %,1.19,,,,,,,,,,,,Stockholm,,pay_AI_1043_0039,,,pay_AI_1043_0039
AI-1044,cliente.prueba.1044@example.test,paid,2026-07-15 11:49:00 +0200,fulfilled,2026-07-15 11:49:00 +0200,yes,EUR,3.49,0.00,0.00,3.49,LECTOR50,3.50,Entrega digital,2026-07-15 11:49:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Hugo Pereira,West 31st Street 105,West 31st Street 105,,,New York,10001,New York,US,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1044_0040,0.00,Anclora Insights,0.00,,,,13370000000040,"prueba, descuento-parcial",Low,web,3.50,,0.00,,,,,,,,,,,,New York,,pay_AI_1044_0040,,,pay_AI_1044_0040
AI-1045,cliente.prueba.1045@example.test,paid,2026-07-15 12:00:00 +0200,fulfilled,2026-07-15 12:00:00 +0200,no,EUR,11.18,0.00,0.00,11.18,LECTURA20,2.80,Entrega digital,2026-07-15 12:00:00 +0200,2,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Lucía Navarro,King Street West 112,King Street West 112,,,Toronto,M5V 2T6,Ontario,CA,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1045_0041,0.00,Anclora Insights,0.00,,,,13370000000041,"prueba, descuento-parcial",Low,web,2.80,,0.00,,,,,,,,,,,,Ontario,,pay_AI_1045_0041,,,pay_AI_1045_0041
AI-1046,cliente.prueba.1046@example.test,paid,2026-07-15 13:07:00 +0200,fulfilled,2026-07-15 13:07:00 +0200,no,EUR,6.99,0.00,0.00,6.99,,0.00,Entrega digital,2026-07-15 13:07:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Martín García,Avenida Juárez 119,Avenida Juárez 119,,,Ciudad de México,06000,CDMX,MX,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1046_0042,0.00,Anclora Insights,0.00,,,,13370000000042,prueba,Low,web,0.00,,0.00,,,,,,,,,,,,CDMX,,pay_AI_1046_0042,,,pay_AI_1046_0042
AI-1047,cliente.prueba.1047@example.test,paid,2026-07-16 14:14:00 +0200,fulfilled,2026-07-16 14:14:00 +0200,yes,EUR,6.99,0.00,0.00,6.99,,0.00,Entrega digital,2026-07-16 14:14:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Sofía Romero,Avenida de Mayo 126,Avenida de Mayo 126,,,Buenos Aires,C1001,Buenos Aires,AR,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1047_0043,0.00,Anclora Insights,0.00,,,,13370000000043,prueba,Low,web,0.00,,0.00,,,,,,,,,,,,Buenos Aires,,pay_AI_1047_0043,,,pay_AI_1047_0043
AI-1048,cliente.prueba.1048@example.test,paid,2026-07-16 15:21:00 +0200,fulfilled,2026-07-16 15:21:00 +0200,no,EUR,6.99,0.00,0.00,6.99,,0.00,Entrega digital,2026-07-16 15:21:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Daniel Martín,Chiyoda 133,Chiyoda 133,,,Tokyo,100-0001,Tokyo,JP,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1048_0044,0.00,Anclora Insights,0.00,,,,13370000000044,prueba,Low,web,0.00,,0.00,,,,,,,,,,,,Tokyo,,pay_AI_1048_0044,,,pay_AI_1048_0044
AI-1049,cliente.prueba.1049@example.test,refunded,2026-07-16 16:28:00 +0200,fulfilled,2026-07-16 16:28:00 +0200,no,EUR,6.99,0.00,0.00,6.99,,0.00,Entrega digital,2026-07-16 16:28:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Elena López,George Street 140,George Street 140,,,Sydney,2000,New South Wales,AU,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1049_0045,6.99,Anclora Insights,0.00,,,,13370000000045,prueba,Low,web,0.00,,0.00,,,,,,,,,,,,New South Wales,,pay_AI_1049_0045,,,pay_AI_1049_0045
AI-1050,cliente.prueba.1050@example.test,paid,2026-07-17 08:35:00 +0200,fulfilled,2026-07-17 08:35:00 +0200,yes,EUR,5.59,0.00,0.00,5.59,LECTURA20,1.40,Entrega digital,2026-07-17 08:35:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Pablo Sánchez,Victoria Street 147,Victoria Street 147,,,London,SW1A 1AA,Greater London,GB,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1050_0046,0.00,Anclora Insights,0.00,,,,13370000000046,"prueba, descuento-parcial",Low,web,1.40,,0.00,,,,,,,,,,,,Greater London,,pay_AI_1050_0046,,,pay_AI_1050_0046
AI-1051,cliente.prueba.1051@example.test,paid,2026-07-17 09:42:00 +0200,fulfilled,2026-07-17 09:42:00 +0200,no,EUR,6.99,0.00,0.00,6.99,,0.00,Entrega digital,2026-07-17 09:42:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Clara Vidal,Bahnhofstrasse 154,Bahnhofstrasse 154,,,Zürich,8001,Zürich,CH,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1051_0047,0.00,Anclora Insights,0.00,,,,13370000000047,prueba,Medium,web,0.00,,0.00,,,,,,,,,,,,Zürich,,pay_AI_1051_0047,,,pay_AI_1051_0047
AI-1052,cliente.prueba.1052@example.test,paid,2026-07-17 10:49:00 +0200,fulfilled,2026-07-17 10:49:00 +0200,no,EUR,6.99,0.00,0.00,6.99,,0.00,Entrega digital,2026-07-17 10:49:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Álvaro Torres,Karl Johans gate 161,Karl Johans gate 161,,,Oslo,0155,Oslo,NO,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1052_0048,0.00,Anclora Insights,0.00,,,,13370000000048,prueba,Low,web,0.00,,0.00,,,,,,,,,,,,Oslo,,pay_AI_1052_0048,,,pay_AI_1052_0048
AI-1053,cliente.prueba.1053@example.test,paid,2026-07-18 11:00:00 +0200,fulfilled,2026-07-18 11:00:00 +0200,yes,EUR,13.98,0.00,0.54,13.98,,0.00,Entrega digital,2026-07-18 11:00:00 +0200,2,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Emma Dubois,Calle Mayor 168,Calle Mayor 168,,,Madrid,28013,Madrid,ES,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1053_0049,0.00,Anclora Insights,0.00,,,,13370000000049,prueba,Low,web,0.00,ES IVA ebook 4 %,0.54,,,,,,,,,,,,Madrid,,pay_AI_1053_0049,,,pay_AI_1053_0049
AI-1054,cliente.prueba.1054@example.test,paid,2026-07-18 12:07:00 +0200,fulfilled,2026-07-18 12:07:00 +0200,no,EUR,6.99,0.00,0.27,6.99,,0.00,Entrega digital,2026-07-18 12:07:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Lukas Müller,Carrer de Ferran 175,Carrer de Ferran 175,,,Barcelona,08002,Barcelona,ES,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1054_0050,0.00,Anclora Insights,0.00,,,,13370000000050,prueba,Low,web,0.00,ES IVA ebook 4 %,0.27,,,,,,,,,,,,Barcelona,,pay_AI_1054_0050,,,pay_AI_1054_0050
AI-1055,cliente.prueba.1055@example.test,paid,2026-07-18 13:14:00 +0200,fulfilled,2026-07-18 13:14:00 +0200,no,EUR,5.59,0.00,0.21,5.59,LECTURA20,1.40,Entrega digital,2026-07-18 13:14:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Giulia Bianchi,Carrer de Colón 182,Carrer de Colón 182,,,Valencia,46002,Valencia,ES,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1055_0051,0.00,Anclora Insights,0.00,,,,13370000000051,"prueba, descuento-parcial",Low,web,1.40,ES IVA ebook 4 %,0.21,,,,,,,,,,,,Valencia,,pay_AI_1055_0051,,,pay_AI_1055_0051
AI-1056,cliente.prueba.1056@example.test,refunded,2026-07-19 14:21:00 +0200,fulfilled,2026-07-19 14:21:00 +0200,yes,EUR,6.99,0.00,0.27,6.99,,0.00,Entrega digital,2026-07-19 14:21:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,João Silva,Calle Sierpes 189,Calle Sierpes 189,,,Sevilla,41001,Sevilla,ES,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1056_0052,6.99,Anclora Insights,0.00,,,,13370000000052,prueba,Low,web,0.00,ES IVA ebook 4 %,0.27,,,,,,,,,,,,Sevilla,,pay_AI_1056_0052,,,pay_AI_1056_0052
AI-1057,cliente.prueba.1057@example.test,paid,2026-07-19 15:28:00 +0200,fulfilled,2026-07-19 15:28:00 +0200,no,EUR,3.49,0.00,0.13,3.49,LECTOR50,3.50,Entrega digital,2026-07-19 15:28:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Anna Kowalska,Gran Vía 16,Gran Vía 16,,,Bilbao,48001,Bizkaia,ES,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1057_0053,0.00,Anclora Insights,0.00,,,,13370000000053,"prueba, descuento-parcial",Low,web,3.50,ES IVA ebook 4 %,0.13,,,,,,,,,,,,Bizkaia,,pay_AI_1057_0053,,,pay_AI_1057_0053
AI-1058,cliente.prueba.1058@example.test,paid,2026-07-19 16:35:00 +0200,fulfilled,2026-07-19 16:35:00 +0200,no,EUR,6.99,0.00,0.36,6.99,,0.00,Entrega digital,2026-07-19 16:35:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Nora Jensen,Rue Oberkampf 23,Rue Oberkampf 23,,,Paris,75011,Île-de-France,FR,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1058_0054,0.00,Anclora Insights,0.00,,,,13370000000054,prueba,Low,web,0.00,FR IVA ebook 5.5 %,0.36,,,,,,,,,,,,Île-de-France,,pay_AI_1058_0054,,,pay_AI_1058_0054
AI-1059,cliente.prueba.1059@example.test,paid,2026-07-20 08:42:00 +0200,fulfilled,2026-07-20 08:42:00 +0200,yes,EUR,6.99,0.00,0.46,6.99,,0.00,Entrega digital,2026-07-20 08:42:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Oliver Smith,Invalidenstraße 30,Invalidenstraße 30,,,Berlin,10115,Berlin,DE,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1059_0055,0.00,Anclora Insights,0.00,,,,13370000000055,prueba,Low,web,0.00,DE IVA ebook 7 %,0.46,,,,,,,,,,,,Berlin,,pay_AI_1059_0055,,,pay_AI_1059_0055
AI-1060,cliente.prueba.1060@example.test,refunded,2026-07-20 09:49:00 +0200,fulfilled,2026-07-20 09:49:00 +0200,no,EUR,5.59,0.00,0.21,5.59,LECTURA20,1.40,Entrega digital,2026-07-20 09:49:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Mia Johnson,Via Brera 37,Via Brera 37,,,Milano,20121,Lombardia,IT,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1060_0056,5.59,Anclora Insights,0.00,,,,13370000000056,"prueba, descuento-parcial",Low,web,1.40,IT IVA ebook 4 %,0.21,,,,,,,,,,,,Lombardia,,pay_AI_1060_0056,,,pay_AI_1060_0056
AI-1061,cliente.prueba.1061@example.test,paid,2026-07-20 10:00:00 +0200,fulfilled,2026-07-20 10:00:00 +0200,no,EUR,13.98,0.00,0.79,13.98,,0.00,Entrega digital,2026-07-20 10:00:00 +0200,2,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Camille Bernard,Rua da Madalena 44,Rua da Madalena 44,,,Lisboa,1100-200,Lisboa,PT,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1061_0057,0.00,Anclora Insights,0.00,,,,13370000000057,prueba,Low,web,0.00,PT IVA ebook 6 %,0.79,,,,,,,,,,,,Lisboa,,pay_AI_1061_0057,,,pay_AI_1061_0057
AI-1062,cliente.prueba.1062@example.test,paid,2026-07-21 11:07:00 +0200,fulfilled,2026-07-21 11:07:00 +0200,yes,EUR,20.97,0.00,1.73,20.97,,0.00,Entrega digital,2026-07-21 11:07:00 +0200,3,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Noah Williams,Prinsengracht 51,Prinsengracht 51,,,Amsterdam,1012 JS,Noord-Holland,NL,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1062_0058,0.00,Anclora Insights,0.00,,,,13370000000058,prueba,Low,web,0.00,NL IVA ebook 9 %,1.73,,,,,,,,,,,,Noord-Holland,,pay_AI_1062_0058,,,pay_AI_1062_0058
AI-1063,cliente.prueba.1063@example.test,paid,2026-07-21 12:14:00 +0200,fulfilled,2026-07-21 12:14:00 +0200,no,EUR,6.29,0.00,0.36,6.29,BIENVENIDA10,0.70,Entrega digital,2026-07-21 12:14:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Laura Rossi,Rue du Midi 58,Rue du Midi 58,,,Bruxelles,1000,Bruxelles,BE,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1063_0059,0.00,Anclora Insights,0.00,,,,13370000000059,"prueba, descuento-parcial",Low,web,0.70,BE IVA ebook 6 %,0.36,,,,,,,,,,,,Bruxelles,,pay_AI_1063_0059,,,pay_AI_1063_0059
AI-1064,cliente.prueba.1064@example.test,paid,2026-07-21 13:21:00 +0200,fulfilled,2026-07-21 13:21:00 +0200,no,EUR,6.99,0.00,0.64,6.99,,0.00,Entrega digital,2026-07-21 13:21:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Hugo Pereira,Kärntner Straße 65,Kärntner Straße 65,,,Wien,1010,Wien,AT,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1064_0060,0.00,Anclora Insights,0.00,,,,13370000000060,prueba,Low,web,0.00,AT IVA ebook 10 %,0.64,,,,,,,,,,,,Wien,,pay_AI_1064_0060,,,pay_AI_1064_0060
AI-1065,cliente.prueba.1065@example.test,paid,2026-07-22 14:28:00 +0200,fulfilled,2026-07-22 14:28:00 +0200,yes,EUR,5.59,0.00,0.46,5.59,LECTURA20,1.40,Entrega digital,2026-07-22 14:28:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Lucía Navarro,Dame Street 72,Dame Street 72,,,Dublin,D02,Dublin,IE,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1065_0061,0.00,Anclora Insights,0.00,,,,13370000000061,"prueba, descuento-parcial",Low,web,1.40,IE IVA ebook 9 %,0.46,,,,,,,,,,,,Dublin,,pay_AI_1065_0061,,,pay_AI_1065_0061
AI-1066,cliente.prueba.1066@example.test,paid,2026-07-22 15:35:00 +0200,fulfilled,2026-07-22 15:35:00 +0200,no,EUR,6.99,0.00,0.33,6.99,,0.00,Entrega digital,2026-07-22 15:35:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Martín García,Nowy Świat 79,Nowy Świat 79,,,Warszawa,00-001,Mazowieckie,PL,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1066_0062,0.00,Anclora Insights,0.00,,,,13370000000062,prueba,Low,web,0.00,PL IVA ebook 5 %,0.33,,,,,,,,,,,,Mazowieckie,,pay_AI_1066_0062,,,pay_AI_1066_0062
AI-1067,cliente.prueba.1067@example.test,paid,2026-07-22 16:42:00 +0200,fulfilled,2026-07-22 16:42:00 +0200,no,EUR,6.99,0.00,0.40,6.99,,0.00,Entrega digital,2026-07-22 16:42:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Sofía Romero,Drottninggatan 86,Drottninggatan 86,,,Stockholm,111 29,Stockholm,SE,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1067_0063,0.00,Anclora Insights,0.00,,,,13370000000063,prueba,Low,web,0.00,SE IVA ebook 6 %,0.40,,,,,,,,,,,,Stockholm,,pay_AI_1067_0063,,,pay_AI_1067_0063
AI-1068,cliente.prueba.1068@example.test,paid,2026-07-23 08:49:00 +0200,fulfilled,2026-07-23 08:49:00 +0200,yes,EUR,6.99,0.00,0.00,6.99,,0.00,Entrega digital,2026-07-23 08:49:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Daniel Martín,West 31st Street 93,West 31st Street 93,,,New York,10001,New York,US,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1068_0064,0.00,Anclora Insights,0.00,,,,13370000000064,prueba,Low,web,0.00,,0.00,,,,,,,,,,,,New York,,pay_AI_1068_0064,,,pay_AI_1068_0064
AI-1069,cliente.prueba.1069@example.test,paid,2026-07-23 09:00:00 +0200,fulfilled,2026-07-23 09:00:00 +0200,no,EUR,13.98,0.00,0.00,13.98,,0.00,Entrega digital,2026-07-23 09:00:00 +0200,2,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Elena López,King Street West 100,King Street West 100,,,Toronto,M5V 2T6,Ontario,CA,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1069_0065,0.00,Anclora Insights,0.00,,,,13370000000065,prueba,Low,web,0.00,,0.00,,,,,,,,,,,,Ontario,,pay_AI_1069_0065,,,pay_AI_1069_0065
AI-1070,cliente.prueba.1070@example.test,paid,2026-07-23 10:07:00 +0200,fulfilled,2026-07-23 10:07:00 +0200,no,EUR,3.49,0.00,0.00,3.49,LECTOR50,3.50,Entrega digital,2026-07-23 10:07:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Pablo Sánchez,Avenida Juárez 107,Avenida Juárez 107,,,Ciudad de México,06000,CDMX,MX,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1070_0066,0.00,Anclora Insights,0.00,,,,13370000000066,"prueba, descuento-parcial",Low,web,3.50,,0.00,,,,,,,,,,,,CDMX,,pay_AI_1070_0066,,,pay_AI_1070_0066
AI-1071,cliente.prueba.1071@example.test,refunded,2026-07-24 11:14:00 +0200,fulfilled,2026-07-24 11:14:00 +0200,yes,EUR,6.99,0.00,0.00,6.99,,0.00,Entrega digital,2026-07-24 11:14:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Clara Vidal,Avenida de Mayo 114,Avenida de Mayo 114,,,Buenos Aires,C1001,Buenos Aires,AR,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1071_0067,6.99,Anclora Insights,0.00,,,,13370000000067,prueba,Low,web,0.00,,0.00,,,,,,,,,,,,Buenos Aires,,pay_AI_1071_0067,,,pay_AI_1071_0067
AI-1072,cliente.prueba.1072@example.test,paid,2026-07-24 12:21:00 +0200,fulfilled,2026-07-24 12:21:00 +0200,no,EUR,6.99,0.00,0.00,6.99,,0.00,Entrega digital,2026-07-24 12:21:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Álvaro Torres,Chiyoda 121,Chiyoda 121,,,Tokyo,100-0001,Tokyo,JP,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1072_0068,0.00,Anclora Insights,0.00,,,,13370000000068,prueba,Low,web,0.00,,0.00,,,,,,,,,,,,Tokyo,,pay_AI_1072_0068,,,pay_AI_1072_0068
AI-1073,cliente.prueba.1073@example.test,refunded,2026-07-24 13:28:00 +0200,fulfilled,2026-07-24 13:28:00 +0200,no,EUR,6.99,0.00,0.00,6.99,,0.00,Entrega digital,2026-07-24 13:28:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Emma Dubois,George Street 128,George Street 128,,,Sydney,2000,New South Wales,AU,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1073_0069,6.99,Anclora Insights,0.00,,,,13370000000069,prueba,Low,web,0.00,,0.00,,,,,,,,,,,,New South Wales,,pay_AI_1073_0069,,,pay_AI_1073_0069
AI-1074,cliente.prueba.1074@example.test,paid,2026-07-25 14:35:00 +0200,fulfilled,2026-07-25 14:35:00 +0200,yes,EUR,6.99,0.00,0.00,6.99,,0.00,Entrega digital,2026-07-25 14:35:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Lukas Müller,Victoria Street 135,Victoria Street 135,,,London,SW1A 1AA,Greater London,GB,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1074_0070,0.00,Anclora Insights,0.00,,,,13370000000070,prueba,Medium,web,0.00,,0.00,,,,,,,,,,,,Greater London,,pay_AI_1074_0070,,,pay_AI_1074_0070
AI-1075,cliente.prueba.1075@example.test,paid,2026-07-25 15:42:00 +0200,fulfilled,2026-07-25 15:42:00 +0200,no,EUR,5.59,0.00,0.00,5.59,LECTURA20,1.40,Entrega digital,2026-07-25 15:42:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Giulia Bianchi,Bahnhofstrasse 142,Bahnhofstrasse 142,,,Zürich,8001,Zürich,CH,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1075_0071,0.00,Anclora Insights,0.00,,,,13370000000071,"prueba, descuento-parcial",Low,web,1.40,,0.00,,,,,,,,,,,,Zürich,,pay_AI_1075_0071,,,pay_AI_1075_0071
AI-1076,cliente.prueba.1076@example.test,paid,2026-07-25 16:49:00 +0200,fulfilled,2026-07-25 16:49:00 +0200,no,EUR,6.99,0.00,0.00,6.99,,0.00,Entrega digital,2026-07-25 16:49:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,João Silva,Karl Johans gate 149,Karl Johans gate 149,,,Oslo,0155,Oslo,NO,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1076_0072,0.00,Anclora Insights,0.00,,,,13370000000072,prueba,Low,web,0.00,,0.00,,,,,,,,,,,,Oslo,,pay_AI_1076_0072,,,pay_AI_1076_0072
AI-1077,cliente.prueba.1077@example.test,paid,2026-07-26 08:00:00 +0200,fulfilled,2026-07-26 08:00:00 +0200,yes,EUR,13.98,0.00,0.54,13.98,,0.00,Entrega digital,2026-07-26 08:00:00 +0200,2,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Anna Kowalska,Calle Mayor 156,Calle Mayor 156,,,Madrid,28013,Madrid,ES,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1077_0073,0.00,Anclora Insights,0.00,,,,13370000000073,prueba,Low,web,0.00,ES IVA ebook 4 %,0.54,,,,,,,,,,,,Madrid,,pay_AI_1077_0073,,,pay_AI_1077_0073
AI-1078,cliente.prueba.1078@example.test,paid,2026-07-26 09:07:00 +0200,fulfilled,2026-07-26 09:07:00 +0200,no,EUR,6.99,0.00,0.27,6.99,,0.00,Entrega digital,2026-07-26 09:07:00 +0200,1,Éxito sin compañía,6.99,,ESC-EBOOK-ES,false,true,fulfilled,Nora Jensen,Carrer de Ferran 163,Carrer de Ferran 163,,,Barcelona,08002,Barcelona,ES,,,,,,,,,,,,,,,Shopify Payments,pay_AI_1078_0074,0.00,Anclora Insights,0.00,,,,13370000000074,prueba,Low,web,0.00,ES IVA ebook 4 %,0.27,,,,,,,,,,,,Barcelona,,pay_AI_1078_0074,,,pay_AI_1078_0074
